-0.37313,-0.16983,-0.35683,-0.040283,-0.079075,-0.020488,0.27139,-0.14721,-0.081915,0.21997,0.40817,0.31097,0.022422,0.076411,0.20761,0.54992,0.13223,0.012208,21.0,-49.0,24.0,48.0,-35.0,2.0,-78.0,-8.0,-47.0,0.0053965,-0.0032354,0.0020991,0.00025205,-2.1244000000000002e-05,0.0024945,-0.00062833,-0.0027341,-3.1778e-05,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.021875,-159.57,-22.349,244.74,-167.68,-35.335,105.48,67.083,145.29,16.281,-234.22,0.21265,-42.912,111.09,46.971,199.82,8.6796,-185.89,62.529,31.222,-23.583,215.17,-223.17,40.985,7.1206,124.47,15.396,0.93445,-218.61,146.46,-318.49,-14.199,167.37,-8.2156,-8.0093,119.14,17.771,-211.65,31.644,30.059,-25.206,-21.275,153.66,179.88,-158.23,156.68,-168.3,177.77,-185.6,185.91,-141.08,-117.05,29.589,-44.837,43.948,-106.31,196.34,164.64,-186.4,-130.87,106.28,-118.3,156.43,177.77
-0.55151,-0.25146,-0.47195,-0.048137,-0.0372,-0.024774,0.20015,-0.20176,-0.10009,0.27052,0.2813,0.41829,0.034195,0.041328,0.17326,0.47074,0.065946,-0.025655,26.0,-49.0,28.0,32.0,-33.0,2.0,-78.0,-2.0,18.0,0.00024656,-0.0023515,0.0015992,0.00038083,0.00037509,0.001991,-0.00090161,-0.0024832,0.00068903,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.041949,-123.08,-21.647,-101.66,117.22,4.9484,122.54,42.677,140.35,1.2815,-239.67,24.296,-23.488,94.707,58.96,135.33,17.093,-215.54,61.564,30.183,-25.739,218.14,-246.71,74.154,13.472,48.424,82.689,11.147,-281.23,-194.72,30.152,-12.45,182.73,-38.553,-22.054,113.14,-281.03,93.033,25.12,41.924,144.47,-296.78,254.22,175.22,-152.02,157.13,-188.65,205.84,-199.91,188.06,192.2,-119.11,79.691,-121.32,135.53,-164.96,192.84,172.28,-183.79,-154.35,142.23,-153.71,176.14,175.55
-0.3604,-0.19266,-0.25471,-0.026178,-0.027717,-0.033271,0.18033,-0.21878,-0.095353,0.31388,0.18318,0.29347,0.024756,0.026251,0.18748,0.44611,0.047802,-0.011236,23.0,-20.0,26.0,33.0,-31.0,33.0,-78.0,-69.0,12.0,0.0025612,-0.00078809,0.0011819,2.5092e-05,0.00011315,0.0022977,-0.0011672,-0.0022968,0.0010256,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.048039,-97.978,215.01,-2.0776,-104.31,73.019,-27.568,-169.88,135.28,-48.753,-169.6,8.2957,39.579,50.125,127.82,41.044,99.772,-274.74,50.854,-66.373,303.19,-104.24,-192.2,11.919,1.5904,119.11,38.933,-295.14,60.204,-164.48,-9.8655,-35.286,159.41,29.048,58.986,5.6864,-204.66,18.265,35.729,56.476,94.485,-1.0922,-34.079,178.72,-169.23,179.96,-195.65,198.18,-189.9,182.41,-175.1,-168.64,143.04,-149.35,201.6,146.38,-172.28,177.15,-183.64,-166.02,165.69,175.47,-167.7,176.16
-0.52639,-0.19416,-0.43623,-0.034959,-0.018393,-0.025262,0.17244,-0.2236,-0.088358,0.29853,0.3323,0.29788,0.03188,0.03568,0.16395,0.43388,0.04191,0.011124,25.0,-60.0,28.0,33.0,-23.0,43.0,-78.0,-76.0,80.0,0.00088176,-0.0021001,0.001665,0.00010632,-6.1077e-05,0.0020656,-0.0010209,-0.0021856,0.0012435,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0.05009,-132.1,-35.947,251.06,-130.35,-91.319,162.28,1.3042,150.46,9.6646,-224.09,2.666,-54.993,146.66,28.461,145.57,27.461,-219.25,63.211,43.94,205.75,-37.86,-241.63,79.105,29.85,59.505,47.82,-279.71,46.907,-204.45,44.089,31.203,122.99,-41.611,-119.26,227.21,-249.18,64.586,34.908,82.039,109.1,-329.67,260.55,176.36,-161.61,173.13,-197.58,204.46,-195.89,185.36,-175.38,-139.14,124.14,-163.07,207.54,134.54,-162.56,-182.59,166.18,-160.17,172.59,172.06,-160.75,169.16
-0.48849,-0.23258,-0.32795,-0.04185,-0.035176,-0.017894,0.16648,-0.22838,-0.080774,0.26431,0.30318,0.33769,0.029029,0.015276,0.16678,0.43162,0.03465,0.014144,26.0,-44.0,28.0,33.0,59.0,14.0,-78.0,-2.0,2.0,0.0066011,-0.0018681,0.0016738,3.0843e-05,0.00034623,0.0019789,-0.0011118,-0.0020374,0.0011712,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.052355,-109.94,-22.453,-92.754,145.35,155.32,-18.392,61.091,130.12,-14.527,-226.69,6.2578,45.225,67.867,76.455,42.544,29.237,-218.41,74.826,-61.366,280.85,-48.678,-117.77,-53.983,-8.4819,114.21,23.359,-264.29,21.493,-122.68,-47.552,-57.501,169.38,-24.268,198.17,-74.001,-194.86,14.254,34.003,91.527,-223.09,316.44,-77.442,175.2,-164.4,178.82,-198.57,201.59,-192.52,183.76,-180.7,-168.34,152.68,-151.31,194.51,143.4,-165.5,-178.71,173.22,-169.21,166.05,177.91,-163.38,-188.86
-0.36139,-0.24885,-0.29719,-0.049633,-0.027185,-0.02887,0.17288,-0.20559,-0.089975,0.30548,0.29495,0.36555,0.033215,0.015595,0.16399,0.42595,0.046342,-0.017036,26.0,-31.0,29.0,35.0,6.0,42.0,-2.0,-2.0,2.0,0.0049795,-0.0018961,0.0009609,0.00036669,0.00036956,0.0018696,-0.00097961,-0.0021612,0.00078501,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.042556,-105.3,-14.102,-110.75,266.31,-118.46,134.59,-284.15,142.44,-7.5899,-230.53,31.401,-21.523,93.69,94.933,68.485,19.499,-217.69,57.677,19.302,-99.193,270.64,-176.81,-1.0101,-2.7544,75.784,77.391,39.848,3.4436,-162.42,-9.3992,-24.474,164.46,-25.241,52.063,26.178,-212.71,22.587,26.243,70.721,122.84,-2.6824,-55.698,172.04,-155.08,168.09,-194.4,206.17,-198.72,186.86,177.15,-136.85,128.76,-157.75,194.27,-204.73,187.69,-177.89,168.05,-165.35,166.34,183.19,-174.84,176.75
-0.22702,-0.19622,-0.22738,-0.029811,-0.016567,-0.019059,0.17351,-0.20809,-0.089724,0.18214,0.19551,0.25685,0.029083,0.017539,0.17324,0.42714,0.046732,-0.0077697,24.0,38.0,28.0,28.0,7.0,32.0,-10.0,-66.0,39.0,0.000808,0.00034459,0.00027126,0.00015239,0.00025811,0.0020498,-0.0010512,-0.0021964,0.00097311,2.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,0.04343,-124.55,-41.797,-67.039,220.48,66.678,-21.434,-163.14,138.63,14.908,-251.89,39.331,31.31,46.887,107.85,111.46,30.664,-211.83,44.609,-55.513,306.32,-97.907,-181.0,37.453,-41.971,-110.5,-19.948,324.44,-68.555,-158.48,25.999,-76.059,315.32,12.203,-102.0,1.8903,-208.15,26.511,20.296,182.23,12.51,-42.587,-44.659,177.45,-168.4,184.99,-201.84,197.64,-187.17,181.69,-176.34,175.13,-148.47,-204.82,176.28,-170.85,174.13,177.85,-177.8,170.49,-174.31,-177.29,175.43,183.07
-0.39382,-0.23961,-0.2729,-0.04128,-0.026247,-0.014546,0.16381,-0.21873,-0.087963,0.29346,0.37137,0.30256,0.018808,0.011626,0.16104,0.41977,0.036299,-0.014123,22.0,-48.0,26.0,29.0,8.0,9.0,-78.0,-2.0,2.0,0.0023754,-0.0011285,0.0011115,-0.00010256,0.000318,0.0019182,-0.0010434,-0.002016,0.00062769,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.048042,-145.53,-37.226,244.11,-206.91,6.3038,150.54,-2.5702,150.96,5.1488,-202.1,-45.11,-18.212,135.35,21.328,178.5,37.796,-232.22,80.485,25.65,200.55,-30.562,-156.69,-17.817,-13.819,141.43,19.994,15.266,18.402,-159.49,-12.193,-48.557,209.5,-92.13,2.5687,118.9,-197.65,10.412,36.568,121.46,-247.75,-15.004,253.35,174.76,-159.53,171.91,-190.43,192.34,-184.59,181.51,-184.61,-140.86,134.04,-144.02,155.84,-171.56,182.35,-176.62,165.9,-164.37,158.19,-163.36,175.87,179.18
-0.46749,-0.24208,-0.39803,-0.045288,-0.034989,-0.014171,0.16594,-0.20995,-0.086956,0.25937,0.26914,0.33578,0.026483,0.011573,0.16059,0.41777,0.040651,-0.015957,26.0,-50.0,27.0,33.0,6.0,7.0,-78.0,-2.0,2.0,0.0055448,-0.0016598,0.0021522,-0.00012298,-2.3505e-05,0.0020258,-0.0010066,-0.0020402,0.00070222,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,0.044335,-88.785,-13.529,-100.13,121.28,-3.4317,150.92,3.6805,115.94,4.3042,-258.62,38.54,-40.368,153.94,24.694,54.832,7.3829,-217.82,77.18,45.351,182.31,-26.474,-94.787,-77.782,-14.643,85.329,59.504,-296.61,54.885,-137.6,-30.801,-45.874,189.02,-67.171,-95.254,210.02,-227.74,39.665,27.235,87.06,-230.9,5.3209,247.3,173.88,-155.58,167.97,-193.86,201.7,-191.07,182.51,174.59,-133.73,137.2,-164.46,186.82,-200.88,188.22,-176.33,166.75,-169.36,168.15,185.24,-174.12,176.34
-0.29574,-0.21283,-0.14559,-0.038093,-0.012965,-0.017065,0.17169,-0.19801,-0.10046,0.22781,0.22771,0.25949,0.032111,0.010576,0.16185,0.41736,0.048845,-0.034121,22.0,-50.0,26.0,34.0,80.0,16.0,-2.0,-71.0,80.0,0.0036576,-0.00045958,0.00041745,1.3152e-05,0.00029426,0.0017986,-0.00094034,-0.0022712,0.00082919,2.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,0.040669,-50.663,-89.465,-27.37,137.78,147.93,-16.534,-191.7,49.013,19.801,-263.89,14.664,105.93,7.3695,113.29,-21.853,103.58,-273.91,64.977,235.84,-21.46,-70.31,178.41,3.6047,-29.437,170.97,12.246,-340.3,35.549,-184.42,6.6502,-94.213,152.89,-32.109,152.97,-10.265,-187.68,7.0219,34.955,-167.92,7.9918,323.88,-66.18,175.6,-170.18,190.33,-206.15,199.31,-187.23,182.32,170.92,-163.24,196.82,-207.02,204.31,-207.41,190.01,-174.85,172.27,178.49,-175.5,172.44,-169.83,175.51
